mean,var,azm,SWH,direction
0.0602,2.1011,119.2772,1.837874651,45.58398438
0.0064,0.0283,115.8712,0.428334892,220.6113739
0.0184,0.1808,113.0227,0.525276005,232.721344
0.0013,0.0002,109.7446,0.120236181,161.6769104
0.013,0.0896,116.75,0.440439492,228.3082581
0.003,0.0069,128.6987,0.215510651,290.7920837
0.0009,0.0002,104.6794,0.123980805,32.33337402
0.0275,0.4388,110.2737,1.677550435,191.9262238
0.0274,0.3791,119.1322,0.953630447,76.71124268
0.0307,0.5096,111.7008,0.703535438,74.66308594
0.0082,0.0387,147.4633,0.277417123,196.1571045
0.0088,0.0499,125.1075,0.506962657,242.5852966
0.0079,0.0357,113.9282,1.405297399,186.27771
0.0317,0.507,105.5528,0.779251337,235.6801758
0.0079,0.0332,117.5216,0.57426393,220.8226471
0.0021,0.0015,105.7728,0.167995244,63.92874908
0.0109,0.0709,119.2566,1.292556167,206.4719543
0.0113,0.0731,132.5468,0.409866691,221.2493896
0.0196,0.2607,172.6713,1.032740951,175.4589233
0.0116,0.0817,138.9273,0.69902575,179.5633545
0.0031,0.0072,117.4358,0.229173705,270.7005615
0.058,1.9483,124.9227,1.8285321,44.01403809
0.0107,0.0686,122.6035,0.392268121,47.05024719
0.0206,0.2538,128.748,0.422407389,59.19897461
0.0075,0.0334,125.7317,0.537856817,224.8501587
0.0114,0.0895,134.4549,1.042397976,216.5985107
0.0085,0.0423,112.7536,1.513429284,194.8130188
0.1753,19.3484,120.14,2.155275106,55.79877472
0.0358,0.6497,118.2091,0.810533106,237.3414307
0.0099,0.054,109.5576,0.356471539,47.5763855
0.0012,0.0005,107.8933,0.140374273,62.71047974
0.0227,0.3312,130.7829,0.371184409,180.0932007
0.0089,0.0507,115.3191,0.752745986,28.80587769
0.0105,0.0669,113.217,0.513733864,236.8992615
0.0103,0.0635,115.6131,0.44705084,42.77146149
0.0027,0.0054,133.6023,0.332986593,55.77130127
0.022,0.264,110.73,0.507206917,73.39151001
0.0058,0.0191,138.3935,0.53867501,11.30718994
0.006,0.0212,119.0715,0.33032617,228.5557709
0.0102,0.0974,171.146,0.107740872,15.59481812
0.0085,0.0455,115.9785,0.495318174,164.6385345
0.0122,0.0785,106.914,0.612894475,245.462326
0.0135,0.0916,120.9043,0.542111993,227.7031708
0.0021,0.0045,186.8521,0.185095191,231.4216309
0.0076,0.0441,125.892,0.414132118,84.05667114
0.0091,0.0474,111.0626,0.550817609,40.62649536
0.0339,0.7585,125.7057,1.301132321,165.3877563
0.035,0.6729,114.8428,1.078073502,259.9883423
0.0262,0.3854,109.0553,1.251763701,184.9436798
0.009,0.0462,106.6256,0.503498435,270.713623
0.0101,0.0478,114.392,0.622462511,205.2054443
0.0049,0.0184,112.641,0.288428605,0.86567688
0.0103,0.0592,120.9172,0.438701749,45.24337769
0.022,0.4025,127.9592,0.397341549,98.63690186
0.0046,0.0117,115.0317,0.345708907,9.685562134
0.0021,0.0028,156.8909,0.160860449,96.27664185
0.0101,0.0577,121.8988,0.471103787,232.8099365
0.021,0.2274,117.0729,0.65180397,76.59851074
0.0016,0.0004,136.3531,0.162591487,152.1193848
0.0159,0.1325,123.0192,0.614113629,214.007843
0.0057,0.0228,166.1492,0.770238638,210.8460388
0.0048,0.0144,121.3517,0.41862911,11.88148499
0.0143,0.102,129.1745,0.59053129,282.4408264
0.0042,0.01,117.2966,0.19967553,50.71678162
0.0072,0.0267,113.6462,0.817501783,349.6993408
0.0628,2.065,115.3796,0.949299455,71.30244446
0.0938,4.7829,130.5737,1.628934622,22.04785156
0.0053,0.0184,134.3434,0.388919294,57.94450378
0.0067,0.0275,119.61,0.206681997,149.9629517
0.0434,1.2982,118.6077,2.109316587,167.8051147
0.001,0.0003,105.0197,0.172548801,72.30177307
0.0061,0.0266,122.8012,0.414889216,163.6816559
0.0188,0.1897,113.7741,0.649120748,44.68499756
0.0799,3.3942,119.6475,0.815508723,66.29067993
0.0037,0.0206,188.1536,0.476465434,171.4883423
0.0244,0.2852,127.1188,1.146990895,33.54071808
0.0163,0.173,132.424,0.502647996,43.00466919
0.0388,0.8035,115.2582,1.08838129,251.7410126
0.0338,0.736,114.986,2.278423786,180.4023285
0.0019,0.0027,194.8305,0.104980759,19.05732727
0.0137,0.1127,132.6246,0.488751441,209.0215759
0.0076,0.0298,107.9384,0.2799128,34.61740112
0.0212,0.2694,126.8287,0.811534643,195.4146423
0.0144,0.1142,119.3671,0.338330925,57.34404755
0.0097,0.0598,116.6702,0.499520332,212.8843384
0.0087,0.0454,113.3002,0.442477733,50.12911987
0.0218,0.3118,119.0401,2.073904753,191.6411896
0.0194,0.252,145.9834,0.550748646,47.59820557
0.0046,0.0141,131.2894,0.565280855,276.4476013
0.0069,0.0342,135.4878,0.785604835,235.0171204
0.0265,0.4016,113.5433,2.185362339,186.9172974
0.0186,0.208,108.8669,0.65563786,175.2060547
0.0145,0.1185,112.7058,0.480743647,209.9783936
0.006,0.0197,123.2214,0.623486638,4.606750488
0.0035,0.0123,153.7762,0.140119404,64.18673706
0.0154,0.1561,123.0613,0.430484116,145.1306915
0.0125,0.0912,121.6251,0.479026228,212.2121429
0.005,0.021,119.649,1.228737116,173.3464966
0.0042,0.0097,103.3593,0.568820417,356.142334
0.0582,1.9483,125.5652,1.074931622,59.33117676
0.0223,0.2867,118.7265,1.236552477,202.3907471
0.0046,0.0187,122.0472,0.191407442,67.76759338
0.0169,0.1728,153.1531,1.199192286,180.1812744
0.0441,1.0613,116.6657,0.806653917,238.8668365
0.0223,0.2655,105.3965,0.425009429,140.8132172
0.0955,4.8389,121.3309,0.937284708,65.39318085
0.0091,0.0508,115.609,0.454549849,69.56077576
0.0008,0.0004,116.3727,0.297989488,194.7125397
0.0112,0.078,135.5566,0.447128505,42.10383606
0.008,0.0437,114.1902,0.76927799,26.98295593
0.013,0.0892,115.9625,0.34435302,70.5453186
0.024,0.3167,110.1964,1.517648935,173.7645264
0.002,0.0032,110.5262,0.242969677,265.3421326
0.0014,0.0003,109.9934,0.196117237,53.08444214
0.0044,0.0113,116.609,0.356448203,242.0873413
0.0248,0.3613,110.328,1.631447077,192.8247375
0.0122,0.086,148.5573,0.775011778,265.9073486
0.0887,4.7065,136.5841,1.332471013,44.36506653
0.0047,0.012,106.5929,0.561196208,275.1689758
0.015,0.145,120.6867,0.588958621,35.85455322
0.0077,0.0284,118.9371,0.891776621,346.852478
0.0074,0.0355,109.0958,0.45842135,218.8800049
0.0093,0.0497,109.1436,0.586328983,227.9904785
0.0133,0.1995,165.8878,0.328664362,38.71539307
0.0194,0.2411,127.3065,2.110355377,190.7824707
0.0066,0.0227,111.5929,0.38709119,57.52120972
0.0136,0.099,107.9616,0.622096479,35.57632446
0.0009,0.0001,146.3701,0.303694308,185.5855103
0.0046,0.0253,189.5931,0.544361711,174.297821
0.0141,0.111,109.082,0.44831419,223.3430786
0.0005,0.0,110.1165,0.2317013,35.08239746
0.0056,0.0168,111.1121,0.446981758,347.7338257
0.0007,0.0,130.4265,0.301314205,187.239502
0.0121,0.0737,111.5916,0.85292089,217.3421021
0.0041,0.0137,115.2603,0.290367544,359.3036499
0.0186,0.2113,130.4116,0.480965078,30.48040771
0.0197,0.2378,128.2869,1.357622147,183.5765533
0.0186,0.1764,124.6447,0.642726958,72.87042236
0.006,0.0283,178.1479,0.642263293,155.4836121
0.0175,0.184,121.6088,0.50617528,235.1202087
0.0069,0.0304,117.3107,0.498369515,255.5662537
0.0013,0.0003,116.407,0.052208394,163.4104004
0.0171,0.17,126.2965,0.570093393,230.2383118
0.0506,1.3665,118.3684,0.649099827,73.96325684
0.0741,3.1293,112.233,1.062701106,58.51315308
0.0071,0.0306,114.2066,0.643883944,12.39775085
0.0096,0.0887,183.391,0.45137769,297.1969604
0.0134,0.092,135.3696,0.57084471,277.4876404
0.0089,0.0499,111.262,0.870563567,354.381073
0.028,0.4158,122.5837,0.955837727,74.76034546
0.0065,0.0269,138.4279,0.478790522,219.02742
0.0387,0.7616,123.8003,0.51336807,86.40734863
0.013,0.1116,129.1121,1.247571111,204.6286316
0.0055,0.0169,116.6119,0.5248124,268.1220703
0.0026,0.0065,147.0752,0.244973615,176.2262573
0.0085,0.0368,116.5001,1.017709613,338.691864
0.0108,0.0709,118.571,0.944190323,146.5412598
0.0043,0.011,120.2373,0.462882549,4.554000854
0.0056,0.0216,110.8674,0.215060845,87.0043335
0.0772,3.3772,112.6287,1.092301607,57.3526001
0.0263,0.3765,108.5653,0.420008779,131.8673553
0.0041,0.0125,122.2557,0.21423471,180.0500488
0.001,0.0003,109.8617,0.113760754,26.98873901
0.0079,0.0327,128.1719,0.891228855,343.8743286
0.0018,0.0007,124.3038,0.174949601,50.24034119
0.0008,0.0003,122.4115,0.258728743,199.7099762
0.0172,0.1741,112.7456,0.433614194,142.9874573
0.0294,0.5538,121.2621,0.388184309,123.341156
0.0046,0.0159,116.0359,0.319393337,52.49768066
0.0067,0.0256,125.7069,0.304506898,40.77822876
0.0149,0.1216,111.5958,0.658705294,207.6674194
0.0084,0.0435,123.76,0.521336138,240.5172729
0.009,0.046,122.6396,0.352431923,77.05155945
0.0115,0.1154,149.2708,0.519575596,161.0553589
0.0914,4.2834,130.7247,1.565019011,29.09603882
0.0261,0.3392,108.4091,0.605455041,69.02279663
0.0089,0.0612,119.0666,0.150179476,46.70709991
0.0088,0.039,113.912,1.057061672,337.0073853
0.0035,0.0118,150.3,0.22329469,173.660553
0.028,0.4183,117.6123,1.252846122,166.8903198
0.0013,0.0007,104.6755,0.259090841,180.1376953
0.063,2.3114,117.5084,1.864042521,44.4241333
0.0031,0.007,127.9856,0.252715439,252.1035767
0.0284,0.4323,119.1516,1.357627988,170.5617065
0.0302,0.4918,114.5887,0.994945645,149.1312866
0.0497,1.2896,117.219,0.823051155,238.7962036
0.0061,0.026,144.5472,0.252911001,41.63781738
0.0051,0.015,108.1673,0.362249613,357.5957947
0.0021,0.0038,177.2783,0.212885141,55.79936218
0.0029,0.0073,117.5172,0.209770709,79.88134766
0.0047,0.018,115.2221,0.315852433,359.7117615
0.0039,0.0126,127.1368,0.349865794,21.81800842
0.0079,0.0316,121.7459,0.76296097,238.7182312
0.001,0.0003,106.6171,0.171579003,79.47593689
0.0011,0.0002,111.4306,0.120040417,26.82215881
0.0222,0.262,116.2949,0.680789709,233.1626892
0.0077,0.0389,118.9411,0.451687098,44.85700989
0.0158,0.1666,111.5084,0.658640385,193.516037
0.0228,0.2848,140.8252,0.647896767,73.65447998
0.0209,0.2698,121.4188,0.171599343,23.97322083
0.0294,0.4414,117.8139,1.234358072,43.31256104
0.0089,0.0492,147.1284,0.160967276,166.7366333
0.0061,0.023,142.8963,0.598351717,287.1729126
0.0029,0.0085,145.3304,0.137515977,358.7573853
0.0138,0.1126,121.1888,0.501627386,204.818573
0.0166,0.1738,117.7342,0.743572056,183.9872437
0.0078,0.0593,181.4459,0.38193512,73.61013794
0.013,0.1099,120.0835,1.285303593,206.300827
0.0123,0.0772,109.0604,0.588111401,247.5063477
0.0066,0.0245,129.5043,0.318715006,44.84594727
0.0443,1.0547,125.0197,0.630459189,64.72402954
0.0054,0.0214,125.348,0.250237525,358.4849548
0.0104,0.0689,112.6669,0.550523221,59.24214172
0.0039,0.0105,147.6948,0.301262915,199.5639343
0.002,0.0023,187.3515,0.10360609,20.26089478
0.0165,0.1757,121.7363,1.938258648,196.3705597
0.005,0.0143,119.9995,0.554059565,10.58813477
0.0065,0.0269,135.4955,0.168432713,74.8971405
0.0073,0.0292,126.0055,0.730483294,236.1882019
0.0179,0.1759,135.3126,0.528537095,190.7740021
0.0084,0.0601,133.7481,0.428005219,66.90979004
0.0099,0.0539,110.4557,0.577293873,244.5189667
0.0021,0.0011,103.6648,0.229126096,10.05740356
0.003,0.0064,124.561,0.322995514,54.83752441
0.0144,0.141,126.5411,0.443118453,211.9343567
0.012,0.0744,118.23,0.448311031,85.5184021
0.0453,1.079,126.2601,1.712574244,35.5300293
0.0139,0.1124,108.1228,0.496467769,207.6286469
0.0151,0.1606,128.5318,0.473787397,65.93913269
0.0089,0.0685,125.888,0.494148642,53.52758789
0.0086,0.0427,129.5309,0.269812524,194.7582703
0.0104,0.0668,108.4491,0.235057816,146.8071442
0.0081,0.045,110.245,0.776837945,176.0009766
0.0161,0.1342,115.2331,0.452108592,73.2215271
0.0062,0.0238,116.8961,0.823247135,3.461929321
0.0055,0.0184,122.9989,0.401708245,358.3240356
0.0082,0.0609,164.0822,0.409256548,64.65237427
0.0154,0.1241,110.464,0.475942791,74.76046753
0.032,0.5976,114.1345,1.777488828,187.1993256
0.009,0.0606,130.2509,1.825276494,197.8249054
0.0111,0.1572,185.2861,0.46054107,68.06947327
0.0175,0.1771,120.7788,0.258855313,101.7849045
0.0189,0.2345,117.2893,0.478959024,84.73425293
0.012,0.0832,121.7092,1.189691186,182.9614258
0.0056,0.0193,115.1031,0.727534175,9.74646759
0.0158,0.1823,193.6504,0.178871661,104.1516953
0.0053,0.0157,107.6305,0.947881758,353.8882751
0.0068,0.0226,112.1508,0.97388345,182.4750519
0.0053,0.0159,114.4401,0.552373528,274.6661377
0.0044,0.0164,143.1395,0.482523918,45.81712341
0.0368,0.8496,111.3976,2.340511799,177.7078552
0.0514,1.3728,117.2976,0.189722031,59.48220825
0.0012,0.0002,115.8885,0.088003144,183.5182648
0.0071,0.0348,113.9623,0.381644487,78.05555725
0.0242,0.3143,109.4295,0.688575029,59.05584717
0.0161,0.1624,135.3898,0.45237112,67.59355164
0.0091,0.0444,120.6838,0.388378888,42.97807312
0.0323,0.5481,120.3299,1.356278777,19.01599121
0.0045,0.0164,117.2344,0.353424639,46.8066864
0.0018,0.0005,113.7395,0.107478291,135.631012
0.0199,0.2305,118.1223,1.14202559,261.8300781
0.0212,0.2276,113.8718,0.314516485,71.90888977
0.0144,0.1144,119.2921,1.079859376,275.6344604
0.0084,0.0413,107.7362,0.399920493,212.3918152
0.01,0.0551,115.6911,0.481921881,252.5265198
0.0535,1.5129,114.0623,0.553858757,83.790802
0.0095,0.0605,111.2343,0.373926401,47.06283569
0.0234,0.3313,123.0451,1.122687578,254.8807373
0.0046,0.0142,119.2607,0.328368247,50.32177734
0.0282,0.3779,103.441,0.844343305,76.28471375
0.0034,0.0087,119.5442,0.281183273,21.75256348
0.01,0.0606,114.1869,0.453990608,237.8607483
0.0017,0.0009,104.6519,0.17101267,40.82470703
0.0147,0.1206,114.7269,0.147236556,128.8363342
0.0107,0.0666,113.138,0.76856482,179.8706665
0.0126,0.1887,176.5731,0.40705961,65.23794556
0.0041,0.0109,125.1688,0.399190903,15.5670929
0.0007,0.0002,129.1286,0.191631898,42.3888855
0.0118,0.0771,116.3761,0.386632144,58.97900391
0.005,0.0141,110.7572,0.54751575,16.48205566
0.0067,0.0258,137.9776,0.248183936,200.2584381
0.019,0.1976,106.8657,0.822201967,233.4570923
0.0017,0.002,131.3603,0.195248812,322.7630005
0.0342,0.6271,123.2442,0.747156501,64.07249451
0.003,0.0069,121.6609,0.285591573,44.37091064
0.017,0.1765,118.8044,0.181045532,64.38119507
0.0156,0.1419,113.3089,1.552036524,203.0387573
0.0035,0.0079,111.2958,0.613323092,283.7003784
0.0129,0.0886,126.7291,0.606275856,276.520752
0.0134,0.1045,148.4578,0.590883255,279.6742859
0.0058,0.0223,157.1905,0.200930789,186.7236938
0.0074,0.0352,124.3642,0.657927692,276.0584717
0.0097,0.0566,108.7877,0.481226504,240.8055115
0.0033,0.0071,116.993,0.322021425,25.18052673
0.0144,0.1208,114.7684,0.23042196,102.9943542
0.0288,0.5675,120.1657,2.063822985,187.8231201
0.0053,0.0195,114.6499,1.10755837,172.9708862
0.0226,0.2699,119.426,0.765977621,233.866684
0.01,0.0604,118.5192,0.923479915,358.7730408
0.0056,0.0215,138.7352,1.25116992,182.4272308
0.0124,0.1034,116.7526,1.210278869,210.9640045
0.0047,0.0126,112.8908,0.475803852,15.19946289
0.027,0.4945,127.7186,1.200677872,158.5862122
0.0107,0.0637,121.6707,0.212198377,148.4495239
0.0042,0.0101,113.9652,0.351184338,13.9390564
0.0223,0.2672,115.6534,0.210032821,143.8007202
0.0035,0.0073,114.4804,0.283885241,200.6319733
0.006,0.0312,119.5141,0.565812826,242.3695831
0.0047,0.0134,112.0728,0.462935805,4.684371948
0.0121,0.0742,115.6658,0.591028333,35.07028198
0.0074,0.0364,110.9654,1.257029891,176.8499756
0.0068,0.0305,119.9636,0.885868847,159.6109619
0.0174,0.1885,126.3056,0.412487149,140.407135
0.0092,0.0531,131.6349,0.197078407,151.1461639
0.0123,0.0748,112.4671,0.564698577,38.27282715
0.0541,1.6224,110.1759,0.95174408,72.040802
0.0013,0.0002,162.3706,0.296241164,184.4976196
0.0053,0.0243,169.3565,0.155941188,38.87210083
0.016,0.153,111.7739,0.12623851,149.6504211
0.0042,0.0126,129.3994,0.397233665,202.2998352
0.0051,0.0153,117.5723,0.963510275,352.9412231
0.0389,0.8504,117.4181,0.57890749,58.54655457
0.0138,0.1125,123.456,0.809201837,201.7410431
0.021,0.2339,119.3032,0.603460491,232.5199585
0.0492,1.2895,110.2204,0.407868624,84.33163452
0.0089,0.0517,116.124,0.443520159,49.52389526
0.0048,0.0139,118.3578,0.903020859,209.5176086
0.0132,0.12,118.0733,0.444853544,78.43179321
0.0118,0.0701,120.3537,0.625692666,234.6789856
0.003,0.0089,138.8451,0.462725639,189.2176208
0.0059,0.0193,111.314,0.861571848,1.839401245
0.01,0.0641,121.3707,0.518012881,163.9377747
0.0054,0.0163,123.5296,0.821528733,356.7461853
0.0213,0.2722,111.7245,1.313248158,199.0039063
0.0041,0.0097,118.3683,0.54117161,0.829788208
0.0044,0.0143,117.8063,0.212521642,6.785888672
0.04,0.8767,117.2034,0.613899589,61.95441437
0.0099,0.0554,120.3549,0.622363746,24.59158325
0.0104,0.0605,113.3277,0.489064723,254.6398163
0.0076,0.0378,111.291,0.539285839,282.4083252
0.012,0.0795,134.5593,0.685661793,227.736969
0.0181,0.1761,116.1667,0.627084851,74.67294312
0.0152,0.1498,114.566,1.958405495,196.0664978
0.0099,0.0597,111.7192,0.528479934,285.5021973
0.0108,0.0766,110.8309,1.238516331,208.2586517
0.041,0.9634,122.8833,1.693881989,41.95683289
0.0056,0.019,124.6289,0.398688763,61.56900024
0.017,0.1626,117.634,0.41107437,72.00445557
0.0131,0.087,111.9824,0.377483666,62.53878784
0.0337,0.599,122.8027,1.348160625,19.17710876
0.0417,0.8905,112.14,0.830521524,71.30427551
0.0142,0.1045,108.6071,0.612484753,244.2510529
0.0014,0.0003,113.9171,0.139741153,58.72148132
0.0139,0.1254,129.5157,0.492050111,150.8777161
0.0097,0.0568,116.1353,1.534369469,200.0562134
0.0116,0.0689,112.9032,0.344073296,63.29492188
0.0055,0.0205,140.4056,0.489222825,199.9566803
0.0065,0.025,114.2722,1.079541922,356.3135681
0.0011,0.0003,113.8734,0.15313676,74.92053223
0.0017,0.001,114.802,0.162300393,25.41848755
0.0072,0.0479,147.4604,0.516193926,165.3807678
0.0084,0.0526,142.9663,0.444245279,159.2497253
0.025,0.3309,117.7024,0.899879515,40.71710205
0.0386,0.7811,115.8388,1.000761628,71.65917969
0.0122,0.0849,128.2723,0.454079211,79.05194092
0.0144,0.116,115.0286,0.584878623,41.58938599
0.0178,0.1508,129.492,0.470906913,279.8845825
0.0215,0.2894,164.9477,0.146728814,30.85479736
0.002,0.0013,110.7918,0.212523758,57.1803894
0.0058,0.0201,135.085,0.471001714,220.6409912
0.0074,0.0438,184.9261,0.609384537,251.4672852
0.0051,0.016,116.0416,0.576464295,15.63076782
0.022,0.2654,116.3931,0.335681945,97.42282104
0.0119,0.1046,158.7862,0.427257657,65.69345093
0.023,0.3129,110.4142,1.30388546,144.6411133
0.0012,0.0006,110.1756,0.301894546,185.0525818
0.0244,0.3702,143.3379,0.569323421,210.9343872
0.0108,0.0726,114.0323,1.318834782,204.6641083
0.028,0.4727,166.8156,0.330518126,175.1291809
0.0183,0.2161,128.0406,1.629668117,200.2368164
0.0022,0.0061,183.9627,0.229580641,57.2489624
0.0149,0.122,117.2439,0.412682742,69.49920654
0.0247,0.3513,113.2602,1.406303406,148.529129
0.0141,0.1242,108.7959,1.673013926,202.1095276
0.0009,0.0004,147.6425,0.192082271,42.32873535
0.0053,0.0198,127.8184,0.499821663,260.1983337
0.0154,0.1217,117.3172,0.469692618,228.6917419
0.0044,0.0126,176.5175,0.297365248,4.311126709
0.0018,0.0008,109.2067,0.244674146,38.78756714
0.0108,0.0571,114.1104,0.407774329,36.49395752
0.0242,0.3218,121.0669,0.418171912,134.8320313
0.004,0.0153,152.9732,0.216562793,171.3802032
0.0011,0.0004,110.9973,0.206030339,60.7668457
0.0007,0.0002,109.7344,0.250763953,200.5975952
0.0155,0.1303,113.8789,0.524360657,189.7847595
0.002,0.0026,108.4877,0.249507815,172.0697021
0.0051,0.0188,149.3209,0.626872122,160.5455933
0.0136,0.143,118.5471,0.691992342,178.4439087
0.0458,1.0944,114.7761,0.759607673,72.28482056
0.0106,0.0631,125.8161,0.514183819,34.57473755
0.032,0.5916,114.9207,2.033847809,183.7241211
0.0272,0.4022,117.8164,0.693935931,68.88058472
0.0211,0.2188,108.4652,0.702530742,234.830719
0.0153,0.1371,119.2851,0.535786927,205.4951477
0.0056,0.0189,125.9962,1.132751107,177.105896
0.0113,0.076,123.6396,0.454910696,83.46808624
0.0202,0.2324,112.4862,0.401299238,83.36376953
0.0148,0.1425,122.9486,0.445526928,68.57098389
0.0035,0.0113,161.5581,0.178654239,174.1199341
0.0076,0.0618,126.0063,0.423976541,162.2740479
0.006,0.0225,109.4282,0.819749713,5.095077515
0.0062,0.0243,116.4241,0.772599936,211.4595032
0.0782,3.3493,104.7924,1.060956717,58.18748474
0.0127,0.0968,114.4565,0.448212355,228.4775391
0.0085,0.044,159.7412,0.16208902,165.0308075
0.0163,0.1465,111.7107,0.84900403,203.3025818
0.038,0.7638,114.8768,1.195308447,59.86984253
0.0063,0.0234,124.0419,0.429954857,237.4119568
0.007,0.0261,113.883,1.130496025,168.796051
0.0052,0.0198,131.6679,0.232912168,152.1015015
0.0112,0.0662,122.9015,0.787938416,6.167022705
0.0141,0.1119,122.0146,0.485908628,48.52381897
0.0271,0.494,111.5518,2.361936808,183.5204926
0.0095,0.0552,130.906,0.589956462,17.50379944
0.0062,0.0248,113.3196,0.327525407,227.6912384
0.0103,0.0696,144.7304,0.333959281,59.40330505
0.0256,0.3603,122.425,1.597666502,175.5945129
0.0065,0.0277,141.4585,0.537444532,275.4693604
0.0167,0.1615,127.0609,0.678648233,33.02442932
0.01,0.0601,112.9091,0.532759786,35.53076172
0.0057,0.0194,116.2254,0.615065575,16.4317627
0.0309,0.5954,114.0021,1.681895375,189.1928253
0.0127,0.0831,120.0633,0.578264117,39.00482178
0.0342,0.6228,112.9998,0.741122663,69.88711548
0.0119,0.0897,124.7319,0.484944493,170.085022
0.0056,0.0176,122.9054,0.568959415,356.17099
0.0132,0.0987,119.6824,0.690970004,225.7832336
0.0147,0.1236,112.8055,0.781362951,184.9490356
0.0142,0.1126,109.715,0.691903174,183.4329529
0.0691,2.5719,115.1188,0.979370236,69.05593872
0.0076,0.0341,106.5601,0.406044453,83.74575806
0.0044,0.0109,125.5036,0.347764343,10.18179321
0.0367,0.8408,112.3237,1.80915761,186.5505829
0.0071,0.0259,117.6617,1.00465107,335.0521851
0.0096,0.0523,113.51,0.476229846,247.5480499
0.004,0.0098,122.5901,0.226406187,37.29733276
0.0106,0.0637,111.2624,0.51759398,63.69464111
0.0163,0.1481,112.5884,0.50652802,207.0750732
0.0108,0.0627,111.5378,0.990792334,149.7621155
0.0069,0.029,110.7197,0.2148242,181.5939789
0.0208,0.2677,122.1447,1.55638361,196.3788452
0.0162,0.1545,128.5763,0.589980245,183.9979858
0.0231,0.2921,116.6218,0.423712969,137.6154633
0.0127,0.0861,119.4684,0.550757408,214.540741
0.0123,0.1012,131.3754,1.134453773,149.7142029
0.0011,0.0002,166.6871,0.289599597,177.4093323
0.0245,0.3957,124.6019,1.348615885,159.8197632
0.0195,0.2202,128.6584,0.457817614,228.2042542
0.0286,0.4036,113.4145,0.920431614,76.73432922
0.0046,0.0117,111.9569,0.44158265,357.7047729
0.014,0.0978,114.2039,0.598994732,40.23100281
0.0006,0.0002,149.9907,0.192006499,4.908172607
0.0062,0.0241,116.3527,0.415192008,177.5694275
0.0048,0.0181,131.068,1.172561169,213.4944458
0.051,1.3714,115.3121,0.830502391,240.8979187
0.0028,0.0103,153.2648,0.230999261,48.38525391
0.0049,0.0143,115.1618,0.416726291,359.1855164
0.0244,0.3773,110.0472,1.047119021,141.8718567
0.0293,0.5662,130.3438,1.314622641,175.056366
0.0291,0.4182,113.8461,0.286517739,104.6784668
0.0024,0.0045,125.1271,0.22881788,266.4886475
0.0041,0.0099,116.9985,0.315710545,246.3051758
0.0123,0.0926,112.4657,1.28418231,177.5932312
0.008,0.0416,146.1254,1.048046708,196.8924713
0.0125,0.098,122.3169,1.68746686,202.4389954
0.0139,0.1116,109.1427,0.539403737,191.674118
0.0049,0.015,117.9594,0.599227071,275.9507446
0.0217,0.236,110.4597,0.962956309,138.3670349
0.0052,0.0157,117.8645,0.578006923,276.2915649
0.0072,0.0267,113.7615,0.908499122,346.6071167
0.0067,0.0284,126.3426,0.958862245,358.6109619
0.0057,0.0173,123.0904,0.405731142,204.5995789
0.035,0.6517,134.1899,0.853757024,133.0189056
0.0382,0.7094,120.1434,0.549990952,81.83847046
0.0051,0.0201,145.1896,0.231277615,159.322876
0.0115,0.0723,109.5115,0.226422131,148.9351807
0.0022,0.0035,120.2058,0.20818615,120.8175049
0.0051,0.0298,172.3022,0.456996441,173.4490967
0.0094,0.0642,148.4238,0.527684093,287.4072266
0.0084,0.0351,116.7517,0.565886259,221.7522125
0.0118,0.0823,123.0612,0.514034867,44.15557861
0.0012,0.0008,164.8081,0.437981904,177.3158264
0.0222,0.306,113.3723,0.496500522,81.2930603
0.0013,0.0011,127.381,0.347289681,182.4407806
0.0113,0.0791,117.1284,0.511809409,234.4858856
0.0104,0.0718,121.9655,0.571256042,45.95240784
0.0077,0.0349,107.3195,1.202499628,166.1436462
0.016,0.1282,112.5703,0.476444066,64.09744263
0.0053,0.0162,112.4261,0.617151678,7.374359131
0.0049,0.0149,126.8994,0.616820693,271.8990479
0.0086,0.0453,113.0843,0.46480602,39.83285522
0.0085,0.0474,155.5025,0.590392828,280.1315002
0.0231,0.2918,121.0671,0.469948828,139.7410889
0.0038,0.0135,133.818,0.227137849,168.9771423
0.0089,0.0413,118.6063,0.969662547,346.2901611
0.0255,0.3958,134.3422,0.717439592,225.1156616
0.0071,0.0328,112.3038,0.906946003,214.7144165
0.0062,0.0293,118.206,0.497484803,247.3358765
0.0122,0.0727,108.5524,0.414356202,24.75813293
0.0083,0.0359,129.2089,0.882188141,346.7403564
0.0072,0.0265,110.13,0.778253198,180.0980072
0.0205,0.2785,137.0878,0.449222893,90.11883545
0.0071,0.0358,115.655,0.189319372,100.1773071
0.0037,0.0089,117.7838,0.284800678,205.0350952
0.022,0.2519,113.4559,0.854874492,145.9001007
0.0297,0.5506,115.9678,0.381386608,124.9450531
0.0336,0.558,110.2067,0.516221583,85.53858948
0.0113,0.0622,116.3694,0.494277984,42.46330261
0.0138,0.1189,126.0112,0.435823202,66.41452026
0.011,0.062,119.2953,0.821255684,4.937934875
0.0459,1.1764,106.4968,1.196888685,55.05495453
0.0741,2.9844,113.4463,1.058880925,47.67056274
0.0042,0.0114,122.269,0.426087886,5.103759766
0.0021,0.0035,130.4879,0.359165281,51.48202515
0.0073,0.0291,123.5499,1.145639896,344.9624023
0.0135,0.0963,106.768,0.779197931,263.8888855
